source_family,window,stage,event_count,rate_or_transfer,rate_units,source_theta_bin,source_phi_bin,first_recorded_volume,first_recorded_material,entry_region,first_recorded_x_cm,first_recorded_y_cm,first_recorded_z_cm,tes_energy_keV,active_veto_energy_keV,side_compton_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,source_file,local_id,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,init_energy_keV
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,090_100,090_135,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.998843,6.002913899999999,single,side,side_phi06_270deg,288.3862270765634,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,202853,12.92977,-59.59861,-7.79313,-0.23543,0.97186,0.00744,6.003
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,090_100,090_135,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.998843,6.002913899999999,single,side,side_phi06_270deg,288.3862270765634,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,202853,12.92977,-59.59861,-7.79313,-0.23543,0.97186,0.00744,6.003
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,100_110,135_180,GeoOpt_S1_PlasticFullWrap_BottomCap_5mm,PlasticScintillator,side_wall,,,,510.99888699999997,114.59603899999999,not_active_veto_pass,side,side_phi00_000deg,18.96097014337739,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,209358,37.22303,7.81014,-57.023,-0.84904,0.03035,0.52746,114.596
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,040_050,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99888,1.23070945,keep,side,side_phi03_135deg,149.48610907913206,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,9911,-61.0021,1.50095,-0.59952,0.91605,0.38437,0.11453,1.231
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,040_050,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99888,1.23070945,keep,side,side_phi03_135deg,149.48610907913206,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,9911,-61.0021,1.50095,-0.59952,0.91605,0.38437,0.11453,1.231
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,040_050,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99888,1.23070945,keep,side,side_phi03_135deg,149.48610907913206,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,9911,-61.0021,1.50095,-0.59952,0.91605,0.38437,0.11453,1.231
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,060_070,180_225,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,unknown,,,,510.99886,0.0,single,miss_current_outer_envelope,phi00_000deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,41264,37.74993,18.8252,-45.26736,-0.2737,-0.24602,0.92982,17.71
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,060_070,180_225,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,unknown,,,,510.99886,0.0,single,miss_current_outer_envelope,phi00_000deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,41264,37.74993,18.8252,-45.26736,-0.2737,-0.24602,0.92982,17.71
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,060_070,180_225,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,unknown,,,,510.99886,0.0,single,miss_current_outer_envelope,phi00_000deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,41264,37.74993,18.8252,-45.26736,-0.2737,-0.24602,0.92982,17.71
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,070_080,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.998865,28.90073623,keep,side,side_phi05_225deg,219.37669296288377,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,51896,-42.20939,-34.62776,19.87169,0.75334,0.57492,-0.31928,28.901
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,070_080,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.998865,28.90073623,keep,side,side_phi05_225deg,219.37669296288377,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,51896,-42.20939,-34.62776,19.87169,0.75334,0.57492,-0.31928,28.901
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,070_080,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.998865,28.90073623,keep,side,side_phi05_225deg,219.37669296288377,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,51896,-42.20939,-34.62776,19.87169,0.75334,0.57492,-0.31928,28.901
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,070_080,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_window,,,,510.99893399999996,1.90121827,keep,side,side_neg_x_window_axis_pm15deg,175.71199890755992,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,69124,-56.14024,0.38491,20.86587,0.84771,0.06209,-0.52682,1.901
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,070_080,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_window,,,,510.99893399999996,1.90121827,keep,side,side_neg_x_window_axis_pm15deg,175.71199890755992,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,69124,-56.14024,0.38491,20.86587,0.84771,0.06209,-0.52682,1.901
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,070_080,000_045,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_window,,,,510.99893399999996,1.90121827,keep,side,side_neg_x_window_axis_pm15deg,175.71199890755992,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,69124,-56.14024,0.38491,20.86587,0.84771,0.06209,-0.52682,1.901
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,110_120,180_225,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,PlasticScintillator,top,,,,510.99888999999996,48.59154108,single,top,top_phi06_270deg,275.623458176816,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,80763,63.23848,-13.7068,-18.48038,-0.91708,-0.16303,0.36386,48.592
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,110_120,180_225,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,PlasticScintillator,top,,,,510.99888999999996,48.59154108,single,top,top_phi06_270deg,275.623458176816,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,80763,63.23848,-13.7068,-18.48038,-0.91708,-0.16303,0.36386,48.592
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,110_120,180_225,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,PlasticScintillator,top,,,,510.99888999999996,48.59154108,single,top,top_phi06_270deg,275.623458176816,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,80763,63.23848,-13.7068,-18.48038,-0.91708,-0.16303,0.36386,48.592
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,110_120,135_180,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.9989,10.26199435,single,side,side_phi00_000deg,359.0863355018087,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,154485,52.67865,-3.13462,-35.03062,-0.91506,0.07311,0.39664,10.262
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,110_120,135_180,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.9989,10.26199435,single,side,side_phi00_000deg,359.0863355018087,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,154485,52.67865,-3.13462,-35.03062,-0.91506,0.07311,0.39664,10.262
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,110_120,135_180,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.9989,10.26199435,single,side,side_phi00_000deg,359.0863355018087,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,154485,52.67865,-3.13462,-35.03062,-0.91506,0.07311,0.39664,10.262
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,160_170,270_315,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,PlasticScintillator,top,,,,510.99887,3.9369272199999994,veto,top,top_phi04_180deg,201.03849874224056,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,164289,26.86972,1.18917,64.28188,-0.62111,-0.15675,-0.76789,3.937
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,160_170,270_315,GeoOpt_S1_PlasticFullWrap_TopCap_5mm,PlasticScintillator,top,,,,510.99887,3.9369272199999994,veto,top,top_phi04_180deg,201.03849874224056,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,164289,26.86972,1.18917,64.28188,-0.62111,-0.15675,-0.76789,3.937
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,150_160,090_135,TP_L0_00360,Ta,top,,,,510.99884099999997,0.0,single,top,top_phi05_225deg,219.1716682706403,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,182558,37.2518,-33.31379,45.39836,-0.72721,0.40872,-0.55146,449.892
eplus,w2_510p58_511p42,active_veto_pass,1,0.0006790382916483043,cps normalized by prompt TT,150_160,090_135,TP_L0_00360,Ta,top,,,,510.99884099999997,0.0,single,top,top_phi05_225deg,219.1716682706403,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,182558,37.2518,-33.31379,45.39836,-0.72721,0.40872,-0.55146,449.892
eplus,w2_510p58_511p42,side_compton_fov_pass,1,0.0006790382916483043,cps normalized by prompt TT,150_160,090_135,TP_L0_00360,Ta,top,,,,510.99884099999997,0.0,single,top,top_phi05_225deg,219.1716682706403,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,182558,37.2518,-33.31379,45.39836,-0.72721,0.40872,-0.55146,449.892
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,120_130,090_135,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99894,763.4998199000003,not_active_veto_pass,side,side_phi07_315deg,295.53109934075405,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,213474,30.61721,-61.08945,-17.76728,-0.69852,0.71144,-0.07692,804.187
eplus,w2_510p58_511p42,raw,1,0.0006790382916483043,cps normalized by prompt TT,100_110,225_270,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99886000000004,1376.16149314,not_active_veto_pass,side,side_phi00_000deg,6.399687773593559,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_eplus_fullsphere20_rep08_part01.inc1.id1.sim.gz,230901,46.13261,30.60791,-31.93325,-0.64275,-0.69017,0.33247,1376.161
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,040_050,090_135,MuMetal_MagShield_Outer_Cylinder_2mm,MuMetal,side_wall,,,,510.998874,3489.6814936150004,not_active_veto_pass,side,side_phi07_315deg,315.2974099528881,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,121496,-11.22642,-37.72194,-42.65044,0.45864,0.66997,0.58376,1.287
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,225_270,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Aluminium,side_wall,,,,510.99888,266.2318574,not_active_veto_pass,side,side_phi02_090deg,79.67702600673444,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,167319,30.07172,58.18795,-15.04729,-0.73052,-0.67481,0.10474,374.36
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,090_100,180_225,CsI_TopAnnulus_Segment_07,CsI,side_wall,,,,510.99890000000005,3882.757554950002,not_active_veto_pass,side,side_phi00_000deg,5.187944725103808,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,457587,45.25001,24.76627,-35.08197,-0.6197,-0.60614,0.49857,39.166
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,180_225,Shield_4K_Al_side_window_bottom_cap,Aluminium,side_wall,,,,510.9989002489,768.8400196433003,not_active_veto_pass,side,side_phi00_000deg,348.94308467725074,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,506085,33.74533,4.65292,-50.79446,-0.60384,-0.29365,0.74104,107.802
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,100_110,225_270,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.999,220.38625000000002,not_active_veto_pass,top,top_phi00_000deg,354.38622311791244,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,620364,44.92282,38.38009,-20.03188,-0.57985,-0.7517,0.3142,0.58
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,040_050,225_270,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99891,0.0020770475,single,side,side_phi01_045deg,27.115823725746274,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,737005,-5.94772,28.8705,-50.22419,0.3666,-0.60308,0.70845,11.383
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,040_050,225_270,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99891,0.0020770475,single,side,side_phi01_045deg,27.115823725746274,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,737005,-5.94772,28.8705,-50.22419,0.3666,-0.60308,0.70845,11.383
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,040_050,225_270,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99891,0.0020770475,single,side,side_phi01_045deg,27.115823725746274,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,737005,-5.94772,28.8705,-50.22419,0.3666,-0.60308,0.70845,11.383
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,225_270,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.99894000000006,0.0,keep,top,top_phi01_045deg,57.311053531877164,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,745151,42.51448,45.20788,-6.18447,-0.65571,-0.73737,0.16227,28883.468
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,110_120,225_270,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.99894000000006,0.0,keep,top,top_phi01_045deg,57.311053531877164,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,745151,42.51448,45.20788,-6.18447,-0.65571,-0.73737,0.16227,28883.468
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,110_120,225_270,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.99894000000006,0.0,keep,top,top_phi01_045deg,57.311053531877164,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,745151,42.51448,45.20788,-6.18447,-0.65571,-0.73737,0.16227,28883.468
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,045_090,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99892,1251.23527346045,not_active_veto_pass,side,side_phi06_270deg,259.4408478366459,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep01_part01.inc1.id1.sim.gz,875954,-8.55558,-64.66189,14.13652,-0.10139,0.87879,-0.46631,3.694
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,045_090,G10_Support_Ring_60K_Top,G10,unknown,,,,510.998922,0.0,keep,miss_current_outer_envelope,phi05_225deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,10145,-0.40666,-51.26889,47.87556,0.47642,0.77765,-0.41023,0.0
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,080_090,045_090,G10_Support_Ring_60K_Top,G10,unknown,,,,510.998922,0.0,keep,miss_current_outer_envelope,phi05_225deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,10145,-0.40666,-51.26889,47.87556,0.47642,0.77765,-0.41023,0.0
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,080_090,045_090,G10_Support_Ring_60K_Top,G10,unknown,,,,510.998922,0.0,keep,miss_current_outer_envelope,phi05_225deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,10145,-0.40666,-51.26889,47.87556,0.47642,0.77765,-0.41023,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,060_070,225_270,CsI_Bottom_Quadrant_00,CsI,bottom,,,,510.9988400000001,287.95718519499997,not_active_veto_pass,bottom,bottom_phi01_045deg,54.37108058656015,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,272055,-13.23673,39.65654,-41.03185,0.11825,-0.82391,0.55424,189.653
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,150_160,270_315,CsI_Side_Segment_06,CsI,top,,,,510.99895999999995,1325.9752012399997,not_active_veto_pass,top,top_phi06_270deg,271.5575088686222,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,296032,48.6144,4.35429,49.1759,-0.64746,-0.36764,-0.66756,0.036
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,030_040,180_225,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99889999999994,177.12723099000002,not_active_veto_pass,side,side_phi00_000deg,21.302505243534544,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep02_part01.inc1.id1.sim.gz,804987,7.47393,22.86954,-52.85176,0.19179,-0.38434,0.90305,0.628
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,040_050,315_360,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Aluminium,side_wall,,,,510.9989,3180.620349769501,not_active_veto_pass,side,side_phi03_135deg,115.10192565233977,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,305203,-46.18475,32.94576,-10.1405,0.9379,-0.32649,0.11727,1.951
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,180_225,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,top,,,,510.99887,409.88338,not_active_veto_pass,top,top_phi03_135deg,146.44598412245435,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,314403,52.75632,39.55554,0.1627,-0.86892,-0.42972,0.24561,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,060_070,270_315,CsI_Side_Segment_01,CsI,side_wall,,,,510.9989,5479.820774827998,not_active_veto_pass,side,side_phi02_090deg,78.1365263770651,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,457664,-12.73835,53.55512,-17.83233,0.37395,-0.88666,0.27203,0.157
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,020_030,090_135,ColdPlate_4K,Copper,unknown,,,,510.99885000000006,3723.2581131400016,not_active_veto_pass,miss_current_outer_envelope,phi06_270deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,556865,-7.26214,-53.16297,-37.74259,0.5433,0.44099,0.71439,116.244
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,060_070,270_315,CsI_Side_Segment_01,CsI,side_wall,,,,510.9989,661.0358240539998,not_active_veto_pass,side,side_phi02_090deg,88.24888444849398,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,681084,-30.5931,51.44161,-5.17106,0.7016,-0.706,-0.09651,56.234
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,225_270,Cu_50mK_StillLike_Can_bottom_cap_2mm,Copper,side_wall,,,,510.99894,510.9989648,not_active_veto_pass,side,side_phi02_090deg,103.44427275403041,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep03_part01.inc1.id1.sim.gz,714779,-13.72853,57.32434,-18.00477,-0.07595,-0.93683,0.34143,18.446
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,120_130,180_225,G10_Support_Ring_Still_4K,G10,top,,,,510.9989268,0.0,keep,top,top_phi06_270deg,257.9321438905076,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,191496,64.70867,8.72619,1.49153,-0.9474,-0.30785,0.08749,1.635
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,120_130,180_225,G10_Support_Ring_Still_4K,G10,top,,,,510.9989268,0.0,keep,top,top_phi06_270deg,257.9321438905076,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,191496,64.70867,8.72619,1.49153,-0.9474,-0.30785,0.08749,1.635
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,120_130,180_225,G10_Support_Ring_Still_4K,G10,top,,,,510.9989268,0.0,keep,top,top_phi06_270deg,257.9321438905076,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,191496,64.70867,8.72619,1.49153,-0.9474,-0.30785,0.08749,1.635
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,100_110,180_225,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.9989,1288.8018821157,not_active_veto_pass,side,side_phi02_090deg,73.86413395870403,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,192808,53.30601,26.95113,-31.56293,-0.88804,-0.00274,0.45977,0.749
